8245,39
3417,36
7926,36
9010,33
8846,31
5355,30
8500,29
6837,25
8151,25
8933,25
7319,24
7592,23
8266,23
9361,22
7595,21
7877,21
8082,21
6110,20
33,20
12,20
9020,20
9823,20
8317,19
9809,19
7230,18
7453,18
4155,18
6724,17
6458,17
7118,17
7961,17
8017,17
8123,17
1793,16
3888,16
3193,16
3558,16
7106,16
7234,15
2285,15
696,15
9,15
7434,15
7388,15
5166,14
6007,14
89,14
4003,14
8209,14
8889,14
8934,14
9676,14
3349,13
3649,13
490,13
6096,13
7941,13
9435,13
9734,13
9912,13
7526,12
3540,12
6104,12
7618,12
6833,12
1259,12
1502,12
2868,12
6824,12
8140,12
8952,12
9102,12
4313,11
1620,11
7174,11
6697,11
6936,11
5106,11
2553,11
2626,11
7451,11
6012,11
8595,11
8304,11
8124,11
8861,11
8753,11
9058,11
9246,11
9888,11
7248,10
374,10
7097,10
3009,10
7185,10
6869,10
4687,10
4754,10
1581,10
5895,10
4988,10
3543,10
4069,10
7534,10
3121,10
2282,10
5572,10
475,10
7510,10
2300,10
8220,10
6906,10
7644,10
6769,10
6558,10
6779,10
8440,10
8530,10
7293,10
8459,10
9669,10
9926,10
10313,10
5746,9
7056,9
1471,9
7435,9
5802,9
43,9
7535,9
6156,9
5837,9
3057,9
29,9
53,9
1299,9
2559,9
7611,9
7349,9
4314,9
5460,9
99,9
7544,9
7821,9
3847,9
6588,9
5287,9
6909,9
7862,9
8423,9
8541,9
8800,9
2080,9
8284,9
17,9
9200,9
9130,9
9422,9
10206,9
10564,9
7284,8
5540,8
1012,8
6181,8
5886,8
2774,8
5748,8
5508,8
3454,8
4630,8
1975,8
6983,8
4655,8
4474,8
389,8
7236,8
2390,8
7086,8
7856,8
7838,8
7719,8
5028,8
1950,8
7615,8
4891,8
8026,8
8023,8
3129,8
3280,8
3369,8
5607,8
7512,8
1821,8
8274,8
1859,8
3171,8
8175,8
4433,8
8071,8
8522,8
8828,8
7763,8
8708,8
8695,8
9044,8
9031,8
9255,8
9119,8
9271,8
8581,8
9852,8
10100,8
10397,8
10528,8
6163,8
2573,7
3132,7
6831,7
7387,7
6675,7
1897,7
6287,7
5633,7
2892,7
6902,7
7568,7
5365,7
7254,7
4079,7
2576,7
19,7
6036,7
2528,7
5749,7
75,7
31,7
2357,7
18,7
10,7
4176,7
7753,7
6770,7
2925,7
7059,7
7864,7
15,7
7858,7
4316,7
4084,7
6488,7
6910,7
3984,7
7674,7
802,7
7881,7
7722,7
7607,7
5603,7
8166,7
8090,7
80,7
8201,7
321,7
5462,7
7908,7
3273,7
7857,7
3506,7
2389,7
3217,7
3440,7
1858,7
6965,7
5730,7
1,7
8548,7
8560,7
5754,7
8471,7
8542,7
8301,7
8629,7
8538,7
8770,7
8512,7
7076,7
8942,7
406,7
5560,7
8814,7
9079,7
2560,7
8641,7
9032,7
7696,7
8552,7
8941,7
9494,7
9373,7
9566,7
9559,7
9644,7
9401,7
9579,7
9851,7
9842,7
9743,7
10054,7
10216,7
7303,6
3143,6
2842,6
6221,6
5511,6
6874,6
233,6
636,6
5189,6
5129,6
7573,6
6763,6
7182,6
1114,6
1246,6
5652,6
6556,6
6315,6
4065,6
65,6
2767,6
3358,6
